Department,ID,Date,Description,Qty,Retail,Subtotal,Discount,Tax,Total
Packaged_HB,851612,3/25/2024,Saucha Uplifting Tulsi Scrub Bar 3.5oz,1,4.59,4.59,1.15,0.07,3.68
Packaged_HB,847600,2/12/2024,Crazy Rumors Vegan  Lip Balm Zodiac Aquarius  .14oz,1,4.19,4.19,0.21,0.07,4.26
Packaged_HB,847938,2/15/2024,Crazy Rumors Vegan  Lip Balm Peppermint Twist  .14oz,1,3.99,3.99,0,0.07,4.27
Packaged_HB,843856,1/4/2024,Humphrey's Witch Hazel Toner  ORGANIC Rose 3.3oz,1,4.69,4.69,0.47,0.07,4.52
Packaged_HB,848746,2/24/2024,Humphrey's Witch Hazel Toner  ORGANIC Rose 3.3oz,1,4.69,4.69,0,0.07,5.02
Packaged_HB,844802,1/15/2024,Tea Tree Therapy Eucalyptus Soap,1,4.69,4.69,0,0.07,5.02
Packaged_HB,845429,1/22/2024,Tea Tree Therapy Pure Tea Tree Oil  1 oz,1,12.49,12.49,0,0.07,13.36
Packaged_HB,846557,2/2/2024,Tea Tree Therapy Pure Tea Tree Oil  1 oz,1,12.49,12.49,0,0.07,13.36
Packaged_HB,847082,2/7/2024,Tea Tree Therapy Pure Tea Tree Oil  1 oz,1,12.49,12.49,0,0.07,13.36
Packaged_HB,848778,2/24/2024,Tea Tree Therapy Pure Tea Tree Oil  1 oz,1,12.49,12.49,0,0.07,13.36
Packaged_HB,850028,3/8/2024,Tea Tree Therapy Pure Tea Tree Oil  1 oz,1,12.49,12.49,0.62,0.07,12.7
Packaged_HB,850889,3/17/2024,Tea Tree Therapy Pure Tea Tree Oil  1 oz,1,12.49,12.49,0,0.07,13.36
Packaged_HB,851305,3/22/2024,Tea Tree Therapy Pure Tea Tree Oil  1 oz,1,12.49,12.49,0.62,0.07,12.7
Packaged_HB,846021,1/27/2024,Woo Bamboo Toothpaste FFMarshmallow,1,6.49,6.49,0.32,0.07,6.6
Packaged_HB,844436,1/10/2024,One With Nature Bar Soap Healing Turmeric,1,5.99,5.99,0,0.07,6.41
Packaged_HB,844437,1/10/2024,One With Nature Bar Soap Healing Turmeric,1,5.99,5.99,0,0.07,6.41
Packaged_HB,844883,1/15/2024,Crazy Rumors Vegan  Lip Balm Raspberry sorbet  .14oz,1,3.99,3.99,1,0.07,3.2
Packaged_HB,847774,2/14/2024,Diffuser Bracelet Lotus,1,24.79,24.79,0,0.07,26.53
Packaged_HB,845332,1/20/2024,Andalou Naturals Shampoo Age Defying for Thinning Hair,1,10.49,10.49,0,0.07,11.22
Packaged_HB,846324,1/31/2024,Andalou Naturals Shampoo Age Defying for Thinning Hair,1,10.49,10.49,0,0.07,11.22
Packaged_HB,846964,2/6/2024,Andalou Naturals Shampoo Age Defying for Thinning Hair,1,10.49,10.49,0.52,0.07,10.67
Packaged_HB,847419,2/10/2024,Andalou Naturals Shampoo Age Defying for Thinning Hair,1,10.49,10.49,0,0.07,11.22
Packaged_HB,849155,2/28/2024,Lily of the Desert Aloe Vera Gelly 16oz,1,12.59,12.59,0,0.07,13.47
Packaged_HB,846117,1/29/2024,Desert Essence Tea Tree Mouthwash Alcohol Free,1,4.79,4.79,0.24,0.07,4.87
Packaged_HB,847315,2/9/2024,Desert Essence Tea Tree Mouthwash Alcohol Free,1,4.79,4.79,0,0.07,5.13
Packaged_HB,849066,2/27/2024,Desert Essence Tea Tree Mouthwash Alcohol Free,1,4.79,4.79,0.48,0.07,4.61
Packaged_HB,852340,4/2/2024,Dr Tung's Toothpowder Chewable Tabs Mint Free,1,12.49,12.49,0,0.07,13.36
Packaged_HB,844092,1/6/2024,Dr Tung's Toothpowder Chewable Tabs Spearmint,1,12.49,12.49,3.12,0.07,10.03
Packaged_HB,845386,1/21/2024,Dr Tung's Toothpowder Chewable Tabs Spearmint,1,12.49,12.49,0,0.07,13.36
Packaged_HB,844561,1/12/2024,Jason Toothpaste Fluoride Free Cinnamon (P),1,8.29,8.29,0,0.07,8.87
Packaged_HB,853156,4/10/2024,Ethique Bar Discovery Pack for Touchy Scalps,1,12.99,12.99,0,0.07,13.9
Packaged_HB,848404,2/20/2024,Ethique Bar Discovery Pack for  Oily to Balanced Hair,1,12.99,12.99,0,0.07,13.9
Packaged_HB,848092,2/17/2024,Auromere Neem Conditioner Bar 2.13oz,1,16.69,16.69,0,0.07,17.86
Packaged_HB,850164,3/9/2024,Auromere Neem Conditioner Bar 2.13oz,1,16.69,16.69,0,0.07,17.86
Packaged_HB,851109,3/20/2024,Auromere Neem Conditioner Bar 2.13oz,1,16.69,16.69,0,0.07,17.86
Packaged_HB,853317,4/11/2024,Auromere Neem Conditioner Bar 2.13oz,1,16.69,16.69,0,0.07,17.86
Packaged_HB,853534,4/13/2024,Auromere Neem Conditioner Bar 2.13oz,1,16.69,16.69,0,0.07,17.86
Packaged_HB,848418,2/21/2024,Crazy Rumors Vegan  Lip Balm Honeycomb  .14oz,1,3.99,3.99,0,0.07,4.27
Packaged_HB,843639,1/2/2024,WYLD CBD + CBC Gummies 20 ct Peach,1,34.99,34.99,3.5,0.07,33.69
Packaged_HB,844929,1/16/2024,WYLD CBD + CBC Gummies 20 ct Peach,1,34.99,34.99,1.75,0.07,35.57
Packaged_HB,847787,2/14/2024,WYLD CBD + CBC Gummies 20 ct Peach,1,34.99,34.99,1.75,0.07,35.57
Packaged_HB,844291,1/8/2024,Andalou Naturals Life Boosting Facial Serum,1,29.99,29.99,7.5,0.07,24.06
Packaged_HB,844291,1/8/2024,Andalou Naturals Mist  Moisture Boost,1,12.99,12.99,3.25,0.07,10.42
Packaged_HB,846810,2/4/2024,Giovanni Hemp Shampoo Hydrating 13.5 oz,1,15.19,15.19,0,0.07,16.25
Packaged_HB,847684,2/13/2024,Giovanni Hemp Shampoo Hydrating 13.5 oz,1,15.19,15.19,0,0.07,16.25
Packaged_HB,852092,3/30/2024,Giovanni Hemp Shampoo Hydrating 13.5 oz,1,15.19,15.19,0,0.07,16.25
Packaged_HB,849586,3/4/2024,Cliganic Org Super Jumbo Cotton Balls100,1,5.79,5.79,0,0.07,6.2
Packaged_HB,843895,1/4/2024,Hibar Deodorant Jasmine Lavender   2.25 oz,1,12.29,12.29,1.23,0.07,11.83
Packaged_HB,847540,2/11/2024,Zum Room & Body Mist Lemon Geranium 4oz,1,9.39,9.39,0,0.07,10.05
Packaged_HB,845538,1/23/2024,vegajelly emollient 1oz,1,2.49,2.49,0,0.07,2.66
Packaged_HB,848901,2/25/2024,vegajelly emollient 1oz,1,2.49,2.49,0,0.07,2.66
Packaged_HB,853556,4/13/2024,vegajelly emollient 1oz,1,2.49,2.49,0.12,0.07,2.54
Packaged_HB,849425,3/2/2024,Weleda Deororant Roll-on 24 Hour Pomegranate,1,9.89,9.89,0.49,0.07,10.06
Packaged_HB,851854,3/28/2024,Oh MY ! Goat Milk Soap Fragrance Free,1,7.89,7.89,0.39,0.07,8.03
Packaged_HB,853086,4/9/2024,Oh MY ! Goat Milk Soap Fragrance Free,1,7.89,7.89,0,0.07,8.44
Packaged_HB,848006,2/16/2024,WYLD CBD + CBC Gummies  40 ct Peach,1,54.99,54.99,0,0.07,58.84
Packaged_HB,848104,2/17/2024,WYLD CBD + CBC Gummies  40 ct Peach,1,54.99,54.99,0,0.07,58.84
Packaged_HB,849540,3/3/2024,WYLD CBD + CBC Gummies  40 ct Peach,1,54.99,54.99,2.75,0.07,55.9
Packaged_HB,851460,3/23/2024,WYLD CBD + CBC Gummies  40 ct Peach,1,54.99,54.99,0,0.07,58.84
Packaged_HB,851150,3/20/2024,Cornbread CBD Gummies  Berry 750 mg 30 Gummies Org,1,49.99,49.99,0,0.07,53.49
Packaged_HB,851152,3/20/2024,Cornbread CBD Gummies  Berry 750 mg 30 Gummies Org,-1,49.99,-49.99,0,0.07,-53.49
Packaged_HB,849473,3/2/2024,rose absolute essential oil 1oz NOW FOODS,1,17.99,17.99,0.9,0.07,18.29
Packaged_HB,844679,1/13/2024,Light Mountain Hair Color The Gray Black,1,12.59,12.59,1.26,0.07,12.12
Packaged_HB,845386,1/21/2024,Attitude Plastic Free Deodorant White Tea Leaves,1,10.29,10.29,0,0.07,11.01
Packaged_HB,846373,1/31/2024,Attitude Plastic Free Deodorant White Tea Leaves,1,10.29,10.29,0,0.07,11.01
Packaged_HB,846373,1/31/2024,Attitude Plastic Free Deodorant Vine Leaves & Pomegranate,1,10.29,10.29,0,0.07,11.01
Packaged_HB,846540,2/2/2024,Attitude Plastic Free Deodorant Vine Leaves & Pomegranate,1,10.29,10.29,1.03,0.07,9.91
Packaged_HB,845013,1/17/2024,Crazy Rumors Vegan  Lip Balm Pumpkin Spice  .14oz,1,3.99,3.99,0.2,0.07,4.06
Packaged_HB,845213,1/19/2024,Crazy Rumors Vegan  Lip Balm Pumpkin Spice  .14oz,1,3.99,3.99,0,0.07,4.27
Packaged_HB,848278,2/19/2024,Crazy Rumors Vegan  Lip Balm Pumpkin Spice  .14oz,1,3.99,3.99,0.2,0.07,4.06
Packaged_HB,849347,3/1/2024,Crazy Rumors Vegan  Lip Balm Pumpkin Spice  .14oz,1,3.99,3.99,0.2,0.07,4.06
Packaged_HB,851239,3/21/2024,Crazy Rumors Vegan  Lip Balm Pumpkin Spice  .14oz,1,3.99,3.99,0.2,0.07,4.06
Packaged_HB,849873,3/7/2024,Olbas Oil 1.01oz,1,16.79,16.79,0,0.07,17.97
Packaged_HB,844322,1/9/2024,Auromere Mudbath  (E),1,2.09,2.09,0.52,0.07,1.68
Packaged_HB,844633,1/12/2024,Auromere Mudbath  (E),1,2.09,2.09,0.52,0.07,1.68
Packaged_HB,844802,1/15/2024,Tea Tree Therapy Toothpaste 5oz,1,6.19,6.19,0,0.07,6.62
Packaged_HB,844802,1/15/2024,Tea Tree Therapy Toothpaste 5oz,1,6.19,6.19,0,0.07,6.62
Packaged_HB,847168,2/8/2024,Tea Tree Therapy Toothpaste 5oz,1,6.19,6.19,0.31,0.07,6.29
Packaged_HB,849532,3/3/2024,Tea Tree Therapy Toothpaste 5oz,1,6.19,6.19,0,0.07,6.62
Packaged_HB,851866,3/28/2024,Tea Tree Therapy Mouthwash,1,7.59,7.59,0,0.07,8.12
Packaged_HB,852963,4/8/2024,Tea Tree Therapy Mouthwash,1,7.59,7.59,0.38,0.07,7.71
Packaged_HB,845013,1/17/2024,Crazy Rumors Vegan  Lip Balm Gingerbread  .14oz,1,3.99,3.99,0.2,0.07,4.06
Packaged_HB,848793,2/24/2024,Crazy Rumors Vegan  Lip Balm Gingerbread  .14oz,1,3.99,3.99,0,0.07,4.27
Packaged_HB,853464,4/13/2024,Crazy Rumors Vegan  Lip Balm Gingerbread  .14oz,1,3.99,3.99,0,0.07,4.27
Packaged_HB,845654,1/24/2024,Aura Cacia Castor Oil ORGANIC 16 oz,1,14.29,14.29,0,0.07,15.29
Packaged_HB,849372,3/1/2024,Aura Cacia Castor Oil ORGANIC 16 oz,1,14.29,14.29,2.14,0.07,13
Packaged_HB,844066,1/6/2024,Desert Essence Prebiotic Brushing Rinse Mint,1,11.79,11.79,1.77,0.07,10.72
Packaged_HB,846789,2/4/2024,White Egret Magnesium Oil Spray (Sensitive) 8oz,1,13.29,13.29,0.66,0.07,13.51
Packaged_HB,848386,2/20/2024,White Egret Magnesium Oil Spray (Sensitive) 8oz,1,13.29,13.29,0,0.07,14.22
Packaged_HB,848751,2/24/2024,BWC  Eye & Face Makeup Remover,1,9.89,9.89,0,0.07,10.58
Packaged_HB,850021,3/8/2024,Preserve Women's 5 Blade Razor,1,8.79,8.79,0,0.07,9.41
Packaged_HB,853406,4/12/2024,Bee & Flower Soap Jasmine 2 oz,1,1.59,1.59,0.08,0.07,1.62
Packaged_HB,853613,4/14/2024,Bee & Flower Soap Jasmine 2 oz,1,1.59,1.59,0.4,0.07,1.27
Packaged_HB,843888,1/4/2024,Sappo Hill Glycerine Soap Unscented,1,2.99,2.99,0.6,0.07,2.56
Packaged_HB,847784,2/14/2024,Sappo Hill Glycerine Soap Unscented,1,2.99,2.99,0,0.07,3.2
Packaged_HB,849521,3/3/2024,Sappo Hill Glycerine Soap Unscented,1,2.99,2.99,0,0.07,3.2
Packaged_HB,845386,1/21/2024,Griffin Remedy Shampoo Volumizing 8oz,1,9.69,9.69,0,0.07,10.37
Packaged_HB,846363,1/31/2024,Griffin Remedy Shampoo Volumizing 8oz,1,9.69,9.69,0,0.07,10.37
Packaged_HB,847290,2/9/2024,Griffin Remedy Shampoo Volumizing 8oz,1,9.69,9.69,0.48,0.07,9.85
Packaged_HB,843878,1/4/2024,Griffin Remedy Shampoo Smooth & Glossy 8oz,1,9.69,9.69,2.42,0.07,7.78
Packaged_HB,843881,1/4/2024,Griffin Remedy Shampoo Smooth & Glossy 8oz,1,9.69,9.69,1.45,0.07,8.82
Packaged_HB,851374,3/22/2024,Griffin Remedy Shampoo Smooth & Glossy 8oz,1,9.69,9.69,0,0.07,10.37
Packaged_HB,851411,3/23/2024,Griffin Remedy Shampoo Smooth & Glossy 8oz,1,9.69,9.69,0.48,0.07,9.85
Packaged_HB,852020,3/29/2024,Griffin Remedy Shampoo Smooth & Glossy 8oz,1,9.69,9.69,0,0.07,10.37
Packaged_HB,852203,4/1/2024,Griffin Remedy Shampoo Smooth & Glossy 8oz,1,9.69,9.69,0,0.07,10.37
Packaged_HB,845386,1/21/2024,Griffin Remedy Conditioner Volumizing  8 oz,1,9.69,9.69,0,0.07,10.37
Packaged_HB,852914,4/7/2024,Griffin Remedy Conditioner Volumizing  8 oz,1,9.69,9.69,0.48,0.07,9.85
Packaged_HB,853451,4/13/2024,Griffin Remedy Conditioner Volumizing  8 oz,1,9.69,9.69,0.97,0.07,9.33
Packaged_HB,843881,1/4/2024,Griffin RemedySmooth & Glossy Conditioner  8 oz,1,9.69,9.69,1.45,0.07,8.82
Packaged_HB,844066,1/6/2024,Griffin RemedySmooth & Glossy Conditioner  8 oz,1,9.69,9.69,1.45,0.07,8.82
Packaged_HB,850560,3/14/2024,Griffin RemedySmooth & Glossy Conditioner  8 oz,1,9.69,9.69,2.42,0.07,7.78
Packaged_HB,851411,3/23/2024,Griffin RemedySmooth & Glossy Conditioner  8 oz,1,9.69,9.69,0.48,0.07,9.85
Packaged_HB,851913,3/28/2024,Griffin RemedySmooth & Glossy Conditioner  8 oz,1,9.69,9.69,0,0.07,10.37
Packaged_HB,844694,1/13/2024,Heritage Black Castor Oil 8oz,1,23.29,23.29,0,0.07,24.92
Packaged_HB,846958,2/6/2024,Heritage Black Castor Oil 8oz,1,23.29,23.29,0,0.07,24.92
Packaged_HB,845069,1/17/2024,Auromere Ayurvedic Tulsi-Neem Bar Sandalwood 2.75oz,1,3.99,3.99,0,0.07,4.27
Packaged_HB,852327,4/2/2024,Auromere Ayurvedic Tulsi-Neem Bar Sandalwood 2.75oz,1,3.99,3.99,0.2,0.07,4.06
Packaged_HB,852664,4/5/2024,Auromere Ayurvedic Tulsi-Neem Bar Sandalwood 2.75oz,1,3.99,3.99,0,0.07,4.27
Packaged_HB,844174,1/7/2024,Thai Crystal Deodorant Stone Wide,1,7.49,7.49,0,0.07,8.01
Packaged_HB,845560,1/23/2024,Thai Crystal Deodorant Stone Wide,1,7.49,7.49,0,0.07,8.01
Packaged_HB,847027,2/6/2024,Thai Crystal Deodorant Stone Wide,1,7.49,7.49,0.37,0.07,7.62
Packaged_HB,848210,2/18/2024,Thai Crystal Deodorant Stone Wide,1,7.49,7.49,0.37,0.07,7.62
Packaged_HB,850572,3/14/2024,Thai Crystal Deodorant Stone Wide,1,7.49,7.49,0.75,0.07,7.21
Packaged_HB,852092,3/30/2024,Giovanni Hemp Conditioner Hydrating 24 oz,1,18.89,18.89,0,0.07,20.21
Packaged_HB,850798,3/16/2024,Dr. Bronner's Castile Soap Almond 32oz Refill,1,19.99,19.99,2,0.07,19.25
Packaged_HB,850137,3/9/2024,Dr. Bronner's Castile Soap Citrus 32oz Refill,1,19.99,19.99,1,0.07,20.32
Packaged_HB,849642,3/4/2024,Dr. Bronner's Castile Soap Rose 32oz Refill,1,19.99,19.99,1,0.07,20.32
Packaged_HB,850341,3/12/2024,Dr. Bronner's Castile Soap Peppermint 32oz Refill,1,19.99,19.99,1,0.07,20.32
Packaged_HB,853636,4/14/2024,Emily's Soaps Copaiba Balsam & Castor Oil Body Butter,1,17.49,17.49,0,0.07,18.71
Packaged_HB,849421,3/2/2024,Lumineux Mouthwash Clean & Fresh Mint,1,11.79,11.79,0.59,0.07,11.98
Packaged_HB,849421,3/2/2024,Lumineux Mouthwash Whitening,1,11.79,11.79,0.59,0.07,11.98
Packaged_HB,851278,3/21/2024,Humphrey's Witch Hazel Toner  ORGANIC 8oz Cucumber,1,11.69,11.69,0,0.07,12.51
Packaged_HB,851981,3/29/2024,Heritage Castor Oil 32oz Organic In Glass,1,34.19,34.19,0,0.07,36.58
Packaged_HB,852080,3/30/2024,Heritage Castor Oil 32oz Organic In Glass,1,34.19,34.19,1.71,0.07,34.75
Packaged_HB,852206,4/1/2024,Life-flo Magnesiam Lotion Unscented 8oz,1,13.59,13.59,0.68,0.07,13.81
Packaged_HB,853333,4/11/2024,Dr. Bronner's Organic Hair Creme Peppermint,1,9.29,9.29,0.46,0.07,9.45
Packaged_HB,853534,4/13/2024,All Terrain Herbal Eczema Soap Bar,1,10.29,10.29,0,0.07,11.01
Vitamin,850925,3/17/2024,prostate support 90 sgels NOW FOODS,1,24.99,24.99,0,0.07,26.74
Vitamin,844685,1/13/2024,magnesium chelated 250tbs solgar,1,31.99,31.99,1.6,0.07,32.52
Vitamin,849001,2/26/2024,iron 25 mg 90vcps solgar,1,13.49,13.49,0.67,0.07,13.72
Vitamin,845771,1/25/2024,potassium 100 Tabs solgar,1,11.99,11.99,0.6,0.07,12.19
Vitamin,852242,4/1/2024,zinc citrate 30mg 100vcps solgar,1,5,5,0.25,0.07,5.08
Vitamin,843830,1/4/2024,silver mist spray 10ppm 2oz,1,14.99,14.99,2.25,0.07,13.63
Vitamin,844165,1/7/2024,silver mist spray 10ppm 2oz,1,14.99,14.99,0,0.07,16.04
Vitamin,845282,1/20/2024,silver mist spray 10ppm 2oz,1,14.99,14.99,0,0.07,16.04
Vitamin,847605,2/12/2024,silver mist spray 10ppm 2oz,1,14.99,14.99,0.75,0.07,15.24
Vitamin,843830,1/4/2024,silver vertical spray 10ppm 2oz,1,14.99,14.99,2.25,0.07,13.63
Vitamin,849374,3/1/2024,silver vertical spray 10ppm 2oz,1,14.99,14.99,0,0.07,16.04
Vitamin,852989,4/8/2024,silver vertical spray 10ppm 2oz,1,14.99,14.99,0,0.07,16.04
Vitamin,845187,1/19/2024,silver dropper 10ppm 2oz,1,14.99,14.99,0,0.07,16.04
Vitamin,845762,1/25/2024,silver dropper 10ppm 2oz,1,14.99,14.99,0,0.07,16.04
Vitamin,844069,1/6/2024,multi adult's chew pineapple 90tbs nature's plus,1,29.99,29.99,0,0.07,32.09
Vitamin,844802,1/15/2024,multi adult's chew pineapple 90tbs nature's plus,1,29.99,29.99,0,0.07,32.09
Vitamin,845605,1/24/2024,multi adult's chew pineapple 90tbs nature's plus,1,29.99,29.99,7.5,0.07,24.06
Vitamin,853635,4/14/2024,multi adult's chew pineapple 90tbs nature's plus,1,31.99,31.99,0,0.07,34.23
Vitamin,847139,2/7/2024,5 HTP 100mg 60vcps NOW FOODS,1,16.99,16.99,0.85,0.07,17.27
Vitamin,847891,2/15/2024,C chewable cherry 500mg 90tbs,1,16.99,16.99,0,0.07,18.18
Vitamin,848186,2/18/2024,D 3 1000 IU 180sgls NOW FOODS,1,8.99,8.99,0,0.07,9.62
Vitamin,850455,3/13/2024,D 3 1000 IU 180sgls NOW FOODS,1,8.99,8.99,0.9,0.07,8.66
Vitamin,852247,4/1/2024,D 3 1000 IU 180sgls NOW FOODS,1,8.99,8.99,2.25,0.07,7.21
Vitamin,844086,1/6/2024,D 3 liquid 2oz NOW FOODS,1,9.99,9.99,0,0.07,10.69
Vitamin,845662,1/24/2024,D 3 liquid 2oz NOW FOODS,1,9.99,9.99,0.5,0.07,10.15
Vitamin,851108,3/20/2024,orange C lozenges 15 loz zand,1,3.19,3.19,0.32,0.07,3.07
Vitamin,853018,4/8/2024,orange C lozenges 15 loz zand,1,3.19,3.19,0.8,0.07,2.56
Vitamin,845783,1/25/2024,rescue remedy spray 7ml,1,18.99,18.99,1.9,0.07,18.29
Vitamin,850945,3/18/2024,rescue remedy spray 7ml,1,18.99,18.99,0,0.07,20.32
Vitamin,848695,2/23/2024,chlorophyll 8oz,1,10.99,10.99,0,0.07,11.76
Vitamin,849109,2/28/2024,chlorophyll 8oz,1,10.99,10.99,0.55,0.07,11.17
Vitamin,850621,3/14/2024,chlorophyll 8oz,1,10.99,10.99,0,0.07,11.76
Vitamin,851809,3/27/2024,chlorophyll 8oz,1,10.99,10.99,0.55,0.07,11.17
Vitamin,853272,4/11/2024,chlorophyll 8oz,1,10.99,10.99,0,0.07,11.76
Vitamin,848777,2/24/2024,rescue remedy 10mL,1,18.99,18.99,0,0.07,20.32
Vitamin,848778,2/24/2024,rescue remedy 10mL,1,18.99,18.99,0,0.07,20.32
Vitamin,848233,2/19/2024,nettle 435mg 100cps,1,11.99,11.99,0,0.07,12.83
Vitamin,848233,2/19/2024,nettle 435mg 100cps,1,11.99,11.99,0,0.07,12.83
Vitamin,851897,3/28/2024,umcka coldcare cherry syrup af 4oz,1,24.99,24.99,2.5,0.07,24.06
Vitamin,851897,3/28/2024,umcka coldcare cherry syrup af 4oz,1,24.99,24.99,2.5,0.07,24.06
Vitamin,844065,1/6/2024,umcka coldcare cherry tablets 20tbs,1,21.99,21.99,2.86,0.07,20.47
Vitamin,848734,2/24/2024,umcka coldcare cherry tablets 20tbs,1,21.99,21.99,2.86,0.07,20.47
Vitamin,844661,1/13/2024,valerian root 530mg 100cps,1,11.99,11.99,0,0.07,12.83
Vitamin,853636,4/14/2024,cayenne 1oz,1,12.99,12.99,0,0.07,13.9
Vitamin,843859,1/4/2024,sambucus elderberry original 8oz  nature's answer SALE PRICED,1,24.16,24.16,3.62,0.07,21.98
Vitamin,848134,2/17/2024,goldenseal 1oz,1,19.99,19.99,0,0.07,21.39
Vitamin,848228,2/19/2024,goldenseal 1oz,1,19.99,19.99,0,0.07,21.39
Vitamin,849330,3/1/2024,goldenseal 1oz,1,19.99,19.99,5,0.07,16.04
Vitamin,846468,2/1/2024,peppermint 1oz,1,13.99,13.99,0,0.07,14.97
Vitamin,851965,3/29/2024,peppermint 1oz,1,13.99,13.99,0,0.07,14.97
Vitamin,851428,3/23/2024,skullcap 1 oz,1,13.99,13.99,0,0.07,14.97
Vitamin,845694,1/24/2024,balanced essential liq. vit. 32oz wellgenix,1,34.99,34.99,0,0.07,37.44
Vitamin,844533,1/12/2024,PB8 acidophilus 60cps veg,1,15.99,15.99,4,0.07,12.83
Vitamin,846390,1/31/2024,PB8 acidophilus 60cps veg,1,15.99,15.99,1.6,0.07,15.4
Vitamin,846600,2/2/2024,PB8 acidophilus 60cps veg,1,15.99,15.99,4,0.07,12.83
Vitamin,846861,2/5/2024,PB8 acidophilus 60cps veg,1,15.99,15.99,2.4,0.07,14.54
Vitamin,852893,4/7/2024,PB8 acidophilus 60cps veg,1,15.99,15.99,0.8,0.07,16.25
Vitamin,843779,1/3/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,4.4,0.07,18.82
Vitamin,844435,1/10/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,0,0.07,23.53
Vitamin,845775,1/25/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,2.2,0.07,21.18
Vitamin,847904,2/15/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,0,0.07,23.53
Vitamin,848055,2/17/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,1.1,0.07,22.35
Vitamin,848344,2/20/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,1.1,0.07,22.35
Vitamin,849446,3/2/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,2.2,0.07,21.18
Vitamin,849653,3/4/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,1.1,0.07,22.35
Vitamin,851140,3/20/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,2.2,0.07,21.18
Vitamin,852132,3/30/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,0,0.07,23.53
Vitamin,852255,4/1/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,1.1,0.07,22.35
Vitamin,852268,4/1/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,1.1,0.07,22.35
Vitamin,852780,4/6/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,5.5,0.07,17.64
Vitamin,853307,4/11/2024,PB8 acidophilus 120cps veg,1,21.99,21.99,1.1,0.07,22.35
Vitamin,848314,2/19/2024,ready clean tropical fuit 1 pint,1,24.99,24.99,6.25,0.07,20.05
Vitamin,843696,1/2/2024,ready clean grape 1 pint,1,24.99,24.99,6.25,0.07,20.05
Vitamin,846939,2/5/2024,ready clean grape 1 pint,1,24.99,24.99,0,0.07,26.74
Vitamin,848172,2/18/2024,zinc amino acid chelate 50mg 100tbs,1,8.99,8.99,0,0.07,9.62
Vitamin,848354,2/20/2024,zinc amino acid chelate 50mg 100tbs,1,8.99,8.99,0,0.07,9.62
Vitamin,843817,1/3/2024,papaya enzyme 180tbs nature's plus (unopened bottle. not supposed to take with blood thinner),-1,0,0,0,0.07,0
Vitamin,846876,2/5/2024,papaya enzyme 180tbs nature's plus,1,9.49,9.49,0.47,0.07,9.65
Vitamin,843846,1/4/2024,zinc elderberry 1.2 oz roll,1,3.49,3.49,0.35,0.07,3.36
Vitamin,843937,1/5/2024,zinc elderberry 1.2 oz roll,1,3.49,3.49,0.35,0.07,3.36
Vitamin,844883,1/15/2024,zinc elderberry 1.2 oz roll,1,3.49,3.49,0.87,0.07,2.8
Vitamin,845236,1/19/2024,zinc elderberry 1.2 oz roll,1,3.49,3.49,0.17,0.07,3.55
Vitamin,848495,2/21/2024,zinc elderberry 1.2 oz roll,1,3.49,3.49,0.17,0.07,3.55
Vitamin,853018,4/8/2024,zinc elderberry 1.2 oz roll,1,3.49,3.49,0.87,0.07,2.8
Vitamin,846979,2/6/2024,calcium magnesium vitamin D3 + K2 chocolate chewable 60,1,15.39,15.39,0,0.07,16.47
Vitamin,850706,3/15/2024,calcium magnesium vitamin D3 + K2 chocolate chewable 60,1,15.39,15.39,0,0.07,16.47
Vitamin,843778,1/3/2024,herbalozenge elderberry zinc 15 loz bag zand,1,3.79,3.79,0.57,0.07,3.45
Vitamin,845202,1/19/2024,herbalozenge elderberry zinc 15 loz bag zand,1,3.79,3.79,0,0.07,4.06
Vitamin,845202,1/19/2024,herbalozenge elderberry zinc 15 loz bag zand,1,3.79,3.79,0,0.07,4.06
Vitamin,851108,3/20/2024,herbalozenge elderberry zinc 15 loz bag zand,1,3.79,3.79,0.38,0.07,3.65
Vitamin,851873,3/28/2024,herbalozenge elderberry zinc 15 loz bag zand,1,3.79,3.79,0,0.07,4.06
Vitamin,843721,1/3/2024,essential enzymes source naturals,1,21.99,21.99,3.3,0.07,20
Vitamin,847079,2/7/2024,oregano oil 1oz wellness source naturals,1,32.99,32.99,0,0.07,35.3
Vitamin,843830,1/4/2024,coldcalm 60tbs,1,12.99,12.99,1.95,0.07,11.81
Vitamin,843914,1/4/2024,sea essentials 32oz wellgenix,1,25.99,25.99,5.2,0.07,22.25
Vitamin,846633,2/3/2024,sea essentials 32oz wellgenix,1,25.99,25.99,0,0.07,27.81
Vitamin,849485,3/2/2024,sea essentials 32oz wellgenix,1,29.99,29.99,1.5,0.07,30.48
